iter	MAE
1509	0.07119556203
1510	0.07119533867
1511	0.07118793229
1512	0.0711770873
1513	0.07116962469
1514	0.07116684584
1515	0.07115589149
1516	0.07115387558
1517	0.0711468132
1518	0.07114081292
1519	0.07113622529
1520	0.07112890865
1521	0.07112576648
1522	0.07112450296
1523	0.07112006279
1524	0.07111836175
1525	0.07111546636
1526	0.0711078209
1527	0.07110574618
1528	0.07109629014
1529	0.07108840788
1530	0.0710878489
1531	0.07108438355
1532	0.07108212914
1533	0.07107207787
1534	0.07107058639
1535	0.07106649536
1536	0.0710549133
1537	0.07105418469
1538	0.07104611946
1539	0.07104157069
1540	0.07103503796
1541	0.07102844998
1542	0.07101657861
1543	0.07101284814
1544	0.07100728329
1545	0.07100365267
1546	0.07100198776
1547	0.07100155385
1548	0.07098832311
1549	0.07098738828
1550	0.0709861993
1551	0.07098411975
1552	0.07098197574
1553	0.07098110273
1554	0.07097389001
1555	0.07096614177
1556	0.07096494582
1557	0.07095765363
1558	0.07095338682
1559	0.07095014901
1560	0.07094934737
1561	0.0709477329
1562	0.07094737497
1563	0.07094437939
1564	0.0709344386
1565	0.0709337844
1566	0.07093277638
1567	0.07093183731
1568	0.07093009762
1569	0.07092487371
1570	0.07092438569
1571	0.07091631806
1572	0.07090469008
1573	0.07090177584
1574	0.07089708565
1575	0.07089282471
1576	0.07089280849
1577	0.07088611124
1578	0.07086999094
1579	0.07086152183
1580	0.07086095446
1581	0.0708600978
1582	0.07085052334
1583	0.07084936428
1584	0.0708484932
1585	0.07084088416
1586	0.07083485795
1587	0.07082861667
1588	0.07082549974
1589	0.07082422025
1590	0.07082336062
1591	0.07082286456
1592	0.07081726875
1593	0.07081472057
1594	0.07080303173
1595	0.07079941471
1596	0.0707969111
1597	0.07079649164
1598	0.07078985478
1599	0.07078901319
1600	0.07078299603
1601	0.07078229246
1602	0.07078216615
1603	0.07077818511
1604	0.07077259419
1605	0.07076734
1606	0.07075095315
1607	0.07074814892
1608	0.07074699544
1609	0.07074519403
1610	0.07072765647
1611	0.07072201414
1612	0.07071878175
1613	0.07071834251
1614	0.07071824436
1615	0.07071815782
1616	0.07071594253
1617	0.07071550365
1618	0.07071330069
1619	0.070711485
1620	0.07070121789
1621	0.0707002425
1622	0.07070002829
1623	0.07069395112
1624	0.07069297233
1625	0.07069290386
1626	0.07068469866
1627	0.07068294383
1628	0.07068019051
1629	0.07067415152
1630	0.0706739628
1631	0.0706721655
1632	0.07067129848
1633	0.07066892296
1634	0.070665135
1635	0.07066352417
1636	0.0706626514
1637	0.07065806155
1638	0.07065273487
1639	0.07064843696
1640	0.07063959658
1641	0.07063561824
1642	0.07063184012
1643	0.07063016417
1644	0.07061701864
1645	0.0706169513
1646	0.07060957602
1647	0.07060669027
1648	0.07060278557
1649	0.07060004892
1650	0.07059239926
1651	0.07058695667
1652	0.07058208736
1653	0.07057750893
1654	0.07057309894
1655	0.07057274054
1656	0.07057073528
1657	0.07056614211
1658	0.07056235434
1659	0.07054900775
1660	0.07054338764
1661	0.07053620503
1662	0.07053174702
1663	0.07052593605
1664	0.07052169436
1665	0.07051698889
1666	0.07050811192
1667	0.07050370238
1668	0.07049496807
1669	0.07049194257
1670	0.07047895468
1671	0.0704743085
1672	0.07046652351
1673	0.07046029904
1674	0.0704540969
1675	0.07044621364
1676	0.0704420421
1677	0.07043589083
1678	0.07043027294
1679	0.0704244602
1680	0.07041740341
1681	0.07041017874
1682	0.07040388484
1683	0.07039678464
1684	0.07038806771
1685	0.07037875401
1686	0.07037557008
1687	0.07036898265
1688	0.07035713043
1689	0.07035355724
1690	0.07034923511
1691	0.07034323924
1692	0.07033386336
1693	0.07032780937
1694	0.07032119439
1695	0.07031536049
1696	0.07031039378
1697	0.070309022
1698	0.07029829671
1699	0.07028526401
1700	0.07027508365
1701	0.07027054303
1702	0.07026381357
1703	0.07026352647
1704	0.07025889614
1705	0.07025708912
1706	0.07025067094
1707	0.07024418741
1708	0.07023852746
1709	0.07023671561
1710	0.07023335624
1711	0.07023080874
1712	0.07022632717
1713	0.07022351323
1714	0.07022164668
1715	0.07021548711
1716	0.07021229526
1717	0.07021107025
1718	0.07020744764
1719	0.07020658697
1720	0.07020304697
1721	0.0701937022
1722	0.0701910414
1723	0.07018641245
1724	0.07018312417
1725	0.07018306217
1726	0.0701817754
1727	0.07018012215
1728	0.07017658969
1729	0.07017627121
1730	0.07017596711
1731	0.07017297477
1732	0.07017264853
1733	0.07016808688
1734	0.0701677887
1735	0.07016753104
1736	0.07016749693
1737	0.07015923568
1738	0.07015698472
1739	0.07015020846
1740	0.07014686921
1741	0.07014391485
1742	0.07013826875
1743	0.0701299233
1744	0.07012921468
1745	0.07012637391
1746	0.07012052265
1747	0.07011885683
1748	0.07011464869
1749	0.07011176969
1750	0.07010956057
1751	0.07010458725
1752	0.07010365025
1753	0.07010164581
1754	0.07010159969
1755	0.07009779137
1756	0.07009045787
1757	0.07008557442
1758	0.07008297264
1759	0.07008175595
1760	0.07007584117
1761	0.07007095514
1762	0.07006768207
1763	0.07006585357
1764	0.07006225096
1765	0.07005967304
1766	0.0700574197
1767	0.07005445495
1768	0.07004723394
1769	0.07004123522
1770	0.07003719704
1771	0.07003410485
1772	0.07003055563
1773	0.0700263341
1774	0.07002403845
1775	0.07001919104
1776	0.07001561685
1777	0.07000675742
1778	0.07000020357
1779	0.06999584411
1780	0.06998716817
1781	0.06998022561
1782	0.06997206176
1783	0.06996709768
1784	0.06996365926
1785	0.06995943331
1786	0.06995235268
1787	0.06994866542
1788	0.06993887222
1789	0.06993653632
1790	0.06992747669
1791	0.06992679853
1792	0.06991920573
1793	0.06991569862
1794	0.06990987665
1795	0.06990687158
1796	0.06990513827
1797	0.06990179453
1798	0.06989747167
1799	0.06989380242
1800	0.06989031834
1801	0.0698846098
1802	0.06987319344
1803	0.06987077797
1804	0.06986413386
1805	0.06986137671
1806	0.06985884547
1807	0.06985484198
1808	0.06985150929
1809	0.06983887112
1810	0.06983384491
1811	0.06982415346
1812	0.06982118528
1813	0.06981863732
1814	0.06981059171
1815	0.0698026397
1816	0.0697975899
1817	0.06979276479
1818	0.06978938004
1819	0.06978681051
1820	0.06977792715
1821	0.06977304486
1822	0.06976859236
1823	0.06976048777
1824	0.06974956074
1825	0.06974339592
1826	0.06973701116
1827	0.06973265763
1828	0.06972690696
1829	0.06972391479
1830	0.06971867492
1831	0.06971332223
1832	0.06971099764
1833	0.0697047508
1834	0.06970064518
1835	0.06969680655
1836	0.06969249856
1837	0.06968906684
1838	0.06968351735
1839	0.06967805219
1840	0.06967217138
1841	0.06967149936
1842	0.06966752566
1843	0.06965941389
1844	0.06964713387
1845	0.06964512658
1846	0.06963846688
1847	0.06962748738
1848	0.06962440949
1849	0.06961752269
1850	0.06960976153
1851	0.06960357802
1852	0.06959704988
1853	0.06958488329
1854	0.06958013868
1855	0.06957503834
1856	0.06957195603
1857	0.06956993283
1858	0.06956373801
1859	0.06955987232
1860	0.06955854333
1861	0.06955590207
1862	0.06955327949
1863	0.06953714643
1864	0.06953063004
1865	0.06952614272
1866	0.06952391112
1867	0.06951499338
1868	0.06950384173
1869	0.06949871255
1870	0.06949561515
1871	0.06949407665
1872	0.06949036682
1873	0.06948403837
1874	0.0694806615
1875	0.06947877925
1876	0.06947568611
1877	0.0694736343
1878	0.06946906526
1879	0.06945794953
1880	0.0694572994
1881	0.06945430925
1882	0.06945097224
1883	0.0694500442
1884	0.06944689065
1885	0.06943991267
1886	0.06943498104
1887	0.06942852883
1888	0.0694186379
1889	0.06941646681
1890	0.06941117986
1891	0.06940590812
1892	0.06940269026
1893	0.06939551789
1894	0.06939111564
1895	0.06938605825
1896	0.06938192848
1897	0.06937715598
1898	0.06936923682
1899	0.069363887
1900	0.06935954836
1901	0.06935927316
1902	0.06935704469
1903	0.06934803044
1904	0.06934528242
1905	0.06934496095
1906	0.06934218316
1907	0.06933707404
1908	0.06933258092
1909	0.06933034379
1910	0.06932730276
1911	0.06931647074
1912	0.06931199412
1913	0.06931107419
1914	0.06930768157
1915	0.06930515888
1916	0.06929532776
1917	0.06929284982
1918	0.06928780256
1919	0.06928206446
1920	0.06927905208
1921	0.06926701471
1922	0.06926474057
1923	0.06926065872
1924	0.06925842577
1925	0.06925788934
1926	0.06925491409
1927	0.06925112115
1928	0.06924828065
1929	0.06924087167
1930	0.06923650067
1931	0.06923246888
1932	0.06922554777
1933	0.06922071281
1934	0.06921570555
1935	0.06921295016
1936	0.06921160042
1937	0.06921060534
1938	0.06920457668
1939	0.06919985664
1940	0.06919678701
1941	0.06919538211
1942	0.06919267922
1943	0.06919048682
1944	0.06918599066
1945	0.06917940437
1946	0.06917732702
1947	0.06917395583
1948	0.06916944358
1949	0.06916688452
1950	0.06916393852
1951	0.06915852675
1952	0.06915640039
1953	0.06915593674
1954	0.06915331371
1955	0.06915186463
1956	0.06914999968
1957	0.0691413692
1958	0.06914071889
1959	0.06913823041
1960	0.06913672608
1961	0.06913510045
1962	0.06913372075
1963	0.06913264862
1964	0.06913078179
1965	0.06911835157
1966	0.06911014134
1967	0.06910639549
1968	0.06910331537
1969	0.06910160703
1970	0.06909630809
1971	0.06909430914
1972	0.06909033745
1973	0.06908364266
1974	0.06907905013
1975	0.06907616677
1976	0.06907222455
1977	0.06907005364
1978	0.06906491699
1979	0.06906162582
1980	0.06905667931
1981	0.06905499996
1982	0.06905409051
1983	0.06905112683
1984	0.06905036549
1985	0.06904919098
1986	0.06904809508
1987	0.06904692674
1988	0.06904122005
1989	0.06903946073
1990	0.06903920157
1991	0.06903855689
1992	0.06902838469
1993	0.0690230149
1994	0.06902108594
1995	0.06902004861
1996	0.06901902742
1997	0.06901835704
1998	0.06901798328
1999	0.06901797651
2000	0.06901600783
2001	0.06901431366
2002	0.0690128083
2003	0.06901191893
2004	0.06900592709
2005	0.06900191654
2006	0.06900189331
2007	0.06900187588
2008	0.06900180398
2009	0.06899838181
2010	0.06899603683
2011	0.06899439878
2012	0.06899307608
2013	0.06898812955
2014	0.06898101652
2015	0.06897958599
2016	0.06897605805
2017	0.06897055732
2018	0.06896750372
2019	0.06896672264
2020	0.06896358024
2021	0.06896332951
2022	0.06896135922
2023	0.06895666108
2024	0.06895278405
2025	0.06894963773
2026	0.0689482289
2027	0.06894693501
2028	0.06893043123
2029	0.0689274234
2030	0.06892394998
2031	0.06891932712
2032	0.06891827346
2033	0.06891314993
2034	0.06891299572
2035	0.06891125458
2036	0.06890900426
2037	0.06890848727
2038	0.06890800973
2039	0.06890445893
2040	0.0689044587
2041	0.06890298126
2042	0.06890297349
2043	0.06890043957
2044	0.06889140935
2045	0.06888282985
2046	0.06888254355
2047	0.0688799271
2048	0.06887562713
2049	0.06887560192
2050	0.06887557305
2051	0.06887556446
2052	0.06887258031
2053	0.068870486
2054	0.06886479314
2055	0.0688647852
2056	0.06886157257
2057	0.06886156545
2058	0.0688614777
2059	0.06885460836
2060	0.06885434495
2061	0.06885298764
2062	0.06885253686
2063	0.0688524742
2064	0.0688524457
2065	0.06885234228
2066	0.06885182855
2067	0.06885151842
2068	0.06885099337
2069	0.06885094864
2070	0.06885019236
2071	0.06884832897
2072	0.06884826164
2073	0.06884822715
2074	0.06884452094
2075	0.0688429146
2076	0.06883686339
2077	0.06883125751
2078	0.06883034921
2079	0.06882861491
2080	0.06882655831
2081	0.0688234706
2082	0.06882023715
2083	0.06882009375
2084	0.06881998347
2085	0.06881676259
2086	0.06881388088
2087	0.06881359435
2088	0.06881100404
2089	0.06880977282
2090	0.06880761848
2091	0.0688072764
2092	0.06880607823
2093	0.06880289349
2094	0.06880046066
2095	0.06879964279
2096	0.06879590634
2097	0.06879556624
2098	0.06878942198
2099	0.06878062241
2100	0.06878002073
2101	0.06877609613
2102	0.06877412416
2103	0.0687702584
2104	0.06876845823
2105	0.06876726787
2106	0.06875954533
2107	0.06875853755
2108	0.06875353944
2109	0.06875021698
2110	0.06875014011
2111	0.06874837663
2112	0.06873910061
2113	0.06873064754
2114	0.0687288577
2115	0.06872810073
2116	0.06872556279
2117	0.06870978538
2118	0.06870323185
2119	0.06870118058
2120	0.0686984041
2121	0.0686936872
2122	0.06868325192
2123	0.06868283336
2124	0.06868065862
2125	0.06868015932
2126	0.06867950151
2127	0.06867779685
2128	0.06867725408
2129	0.06867559316
2130	0.06867500124
2131	0.06866857224
2132	0.06866498983
2133	0.06865196623
2134	0.06865024145
2135	0.06864889019
2136	0.06864609409
2137	0.06864086797
2138	0.06863623688
2139	0.06863421484
2140	0.06863139911
2141	0.06862698101
2142	0.0686269298
2143	0.06862440531
2144	0.06862297088
2145	0.06862033856
2146	0.06861865791
2147	0.06861653317
2148	0.06861511542
2149	0.06860867306
2150	0.06860424327
2151	0.06860024101
2152	0.0685955031
2153	0.06859468657
2154	0.06859266757
2155	0.06859083169
2156	0.06858228444
2157	0.06857703354
2158	0.06857417362
2159	0.06857414766
2160	0.06857405743
2161	0.06857042586
2162	0.06856667224
2163	0.06855999709
2164	0.06855979897
2165	0.06855501348
2166	0.06855425297
2167	0.0685504613
2168	0.06854821132
2169	0.06854759248
2170	0.06854511115
2171	0.06854492048
2172	0.06854434443
2173	0.06854138052
2174	0.06853906751
2175	0.0685346172
2176	0.06852864202
2177	0.06852383838
2178	0.06852250032
2179	0.0685224578
2180	0.0685224485
2181	0.06852082269
2182	0.06852039228
2183	0.06851970668
2184	0.06851894447
2185	0.06851878077
2186	0.06851761103
2187	0.06851580051
2188	0.06850599446
2189	0.06850560714
2190	0.06850552458
2191	0.06850309573
2192	0.06850038901
2193	0.06848910246
2194	0.06848860837
2195	0.06848827686
2196	0.06848621756
2197	0.06848401928
2198	0.06848158504
2199	0.06847349981
2200	0.06847270675
2201	0.06847060282
2202	0.06846701769
2203	0.06846001696
2204	0.06845992493
2205	0.06845888512
2206	0.06845551418
2207	0.06845541538
2208	0.06844743483
2209	0.06844734662
2210	0.06844734604
2211	0.0684469147
2212	0.06843729758
2213	0.0684342846
2214	0.06842591867
2215	0.06842591867
2216	0.06842073339
2217	0.06842073333
2218	0.06842044386
2219	0.0684204438
2220	0.06841998012
2221	0.06841587104
2222	0.06841587047
2223	0.06841586955
2224	0.0684157241
2225	0.068414902
2226	0.0684139584
2227	0.06840869945
2228	0.06840507417
2229	0.06840441301
2230	0.06839117271
2231	0.0683888965
2232	0.06838538468
2233	0.06838402216
2234	0.06838364253
2235	0.06838261289
2236	0.06838176239
2237	0.06837991844
2238	0.0683764807
2239	0.06837495026
2240	0.06836798926
2241	0.06836025967
2242	0.06835791182
2243	0.06835665993
2244	0.0683539253
2245	0.0683537837
2246	0.06834948528
2247	0.06834917089
2248	0.06834679362
2249	0.06834164175
2250	0.06834027802
2251	0.06833281574
2252	0.06833236634
2253	0.06833058531
2254	0.06831839709
2255	0.06831639235
2256	0.06831448687
2257	0.06831360151
2258	0.06831052347
2259	0.06830849104
2260	0.06830413453
2261	0.06830208552
2262	0.06830205225
2263	0.06830169712
2264	0.06830165656
2265	0.0682989737
2266	0.06829627841
2267	0.06829577002
2268	0.06829424898
2269	0.06829405053
2270	0.06829232112
2271	0.06828951847
2272	0.06828886707
2273	0.06828265563
2274	0.06827916005
2275	0.06827899258
2276	0.06827896451
2277	0.06827493215
2278	0.06827472919
2279	0.06827467005
2280	0.0682700957
2281	0.0682680744
2282	0.06826777739
2283	0.06826755743
2284	0.06826746967
2285	0.06826743096
2286	0.06826423466
2287	0.06825898298
2288	0.06825437809
2289	0.06824661615
2290	0.06823557963
2291	0.06823507757
2292	0.06823502878
2293	0.06823117178
2294	0.06823084264
2295	0.06823013606
2296	0.06823012222
