iter	Passed	Remaining
6049	58162	182178
6050	58171	182166
6051	58180	182154
6052	58189	182143
6053	58198	182131
6054	58207	182119
6055	58216	182108
6056	58225	182096
6057	58236	182093
6058	58247	182087
6059	58256	182076
6060	58265	182065
6061	58274	182052
6062	58283	182041
6063	58292	182029
6064	58302	182019
6065	58311	182008
6066	58320	181999
6067	58331	181991
6068	58340	181980
6069	58349	181969
6070	58359	181961
6071	58368	181949
6072	58377	181937
6073	58385	181924
6074	58391	181901
6075	58398	181884
6076	58404	181862
6077	58413	181851
6078	58419	181830
6079	58428	181819
6080	58437	181809
6081	58446	181798
6082	58452	181775
6083	58461	181764
6084	58467	181743
6085	58476	181732
6086	58485	181720
6087	58493	181705
6088	58504	181701
6089	58518	181705
6090	58530	181702
6091	58536	181682
6092	58544	181666
6093	58555	181661
6094	58564	181651
6095	58574	181641
6096	58580	181622
6097	58590	181612
6098	58599	181601
6099	58606	181583
6100	58615	181572
6101	58624	181561
6102	58633	181550
6103	58643	181540
6104	58652	181529
6105	58658	181507
6106	58667	181497
6107	58677	181489
6108	58686	181477
6109	58695	181466
6110	58704	181454
6111	58713	181443
6112	58723	181433
6113	58732	181423
6114	58741	181411
6115	58750	181401
6116	58760	181391
6117	58769	181381
6118	58779	181370
6119	58788	181360
6120	58797	181348
6121	58806	181337
6122	58815	181325
6123	58824	181314
6124	58833	181302
6125	58842	181292
6126	58851	181281
6127	58860	181269
6128	58869	181258
6129	58878	181245
6130	58887	181233
6131	58895	181220
6132	58904	181208
6133	58913	181197
6134	58922	181186
6135	58931	181173
6136	58941	181164
6137	58950	181154
6138	58959	181143
6139	58968	181130
6140	58977	181120
6141	58986	181109
6142	58996	181099
6143	59005	181087
6144	59013	181074
6145	59023	181064
6146	59032	181053
6147	59041	181041
6148	59050	181031
6149	59059	181019
6150	59068	181007
6151	59077	180997
6152	59086	180985
6153	59092	180965
6154	59101	180954
6155	59111	180946
6156	59122	180940
6157	59132	180931
6158	59141	180919
6159	59150	180907
6160	59160	180899
6161	59169	180888
6162	59178	180877
6163	59187	180866
6164	59196	180855
6165	59206	180845
6166	59215	180834
6167	59227	180831
6168	59236	180820
6169	59245	180809
6170	59254	180798
6171	59266	180795
6172	59275	180783
6173	59284	180771
6174	59293	180760
6175	59303	180751
6176	59312	180742
6177	59323	180734
6178	59332	180724
6179	59341	180713
6180	59351	180704
6181	59361	180696
6182	59371	180687
6183	59381	180679
6184	59390	180667
6185	59399	180655
6186	59407	180643
6187	59417	180633
6188	59426	180622
6189	59436	180612
6190	59444	180600
6191	59453	180588
6192	59462	180576
6193	59471	180565
6194	59480	180553
6195	59489	180541
6196	59498	180530
6197	59507	180520
6198	59519	180518
6199	59529	180509
6200	59538	180498
6201	59547	180486
6202	59557	180476
6203	59565	180464
6204	59574	180452
6205	59584	180442
6206	59592	180429
6207	59602	180418
6208	59608	180400
6209	59617	180389
6210	59627	180378
6211	59636	180367
6212	59645	180357
6213	59655	180349
6214	59665	180340
6215	59674	180330
6216	59684	180321
6217	59691	180302
6218	59700	180292
6219	59709	180281
6220	59719	180273
6221	59728	180262
6222	59737	180250
6223	59746	180237
6224	59756	180229
6225	59765	180217
6226	59774	180207
6227	59780	180186
6228	59791	180181
6229	59804	180181
6230	59813	180171
6231	59823	180161
6232	59833	180151
6233	59841	180138
6234	59851	180130
6235	59857	180109
6236	59867	180102
6237	59877	180092
6238	59886	180081
6239	59896	180073
6240	59905	180061
6241	59915	180052
6242	59924	180041
6243	59934	180032
6244	59943	180021
6245	59952	180010
6246	59961	180001
6247	59971	179991
6248	59981	179981
6249	59990	179971
6250	59999	179961
6251	60009	179952
6252	60018	179940
6253	60027	179928
6254	60036	179916
6255	60045	179906
6256	60054	179894
6257	60063	179883
6258	60072	179871
6259	60081	179859
6260	60090	179849
6261	60099	179837
6262	60108	179826
6263	60117	179815
6264	60127	179805
6265	60136	179794
6266	60144	179782
6267	60153	179770
6268	60162	179759
6269	60171	179747
6270	60180	179736
6271	60189	179723
6272	60197	179710
6273	60206	179698
6274	60217	179693
6275	60229	179688
6276	60242	179689
6277	60254	179688
6278	60267	179688
6279	60276	179677
6280	60285	179665
6281	60294	179654
6282	60303	179644
6283	60312	179631
6284	60321	179620
6285	60330	179608
6286	60339	179597
6287	60348	179585
6288	60357	179574
6289	60365	179561
6290	60375	179551
6291	60384	179541
6292	60393	179529
6293	60402	179518
6294	60411	179507
6295	60420	179495
6296	60430	179486
6297	60435	179465
6298	60444	179452
6299	60453	179440
6300	60463	179431
6301	60471	179419
6302	60480	179407
6303	60487	179389
6304	60496	179377
6305	60505	179366
6306	60514	179356
6307	60523	179344
6308	60534	179338
6309	60544	179332
6310	60554	179323
6311	60563	179311
6312	60572	179300
6313	60581	179288
6314	60590	179277
6315	60599	179264
6316	60608	179253
6317	60617	179242
6318	60625	179228
6319	60634	179216
6320	60643	179206
6321	60652	179194
6322	60661	179183
6323	60670	179172
6324	60679	179161
6325	60689	179150
6326	60698	179140
6327	60707	179128
6328	60715	179116
6329	60724	179104
6330	60733	179093
6331	60742	179081
6332	60751	179069
6333	60760	179059
6334	60770	179048
6335	60779	179038
6336	60788	179027
6337	60797	179015
6338	60806	179003
6339	60815	178991
6340	60823	178980
6341	60832	178967
6342	60841	178955
6343	60850	178944
6344	60858	178931
6345	60868	178921
6346	60877	178911
6347	60886	178900
6348	60896	178890
6349	60906	178882
6350	60915	178872
6351	60925	178864
6352	60934	178852
6353	60943	178841
6354	60953	178830
6355	60962	178821
6356	60972	178811
6357	60980	178798
6358	60989	178786
6359	60998	178776
6360	61007	178764
6361	61017	178754
6362	61025	178742
6363	61035	178731
6364	61043	178718
6365	61051	178705
6366	61060	178694
6367	61069	178683
6368	61078	178671
6369	61087	178658
6370	61096	178648
6371	61105	178637
6372	61114	178626
6373	61124	178616
6374	61133	178604
6375	61142	178593
6376	61151	178581
6377	61160	178570
6378	61169	178560
6379	61178	178549
6380	61187	178538
6381	61196	178527
6382	61208	178524
6383	61218	178515
6384	61228	178507
6385	61237	178496
6386	61246	178484
6387	61255	178472
6388	61264	178461
6389	61273	178451
6390	61283	178441
6391	61291	178429
6392	61301	178419
6393	61310	178409
6394	61320	178398
6395	61328	178385
6396	61337	178373
6397	61346	178361
6398	61354	178349
6399	61363	178338
6400	61372	178325
6401	61381	178315
6402	61390	178302
6403	61398	178290
6404	61407	178278
6405	61416	178266
6406	61425	178256
6407	61434	178244
6408	61443	178232
6409	61452	178220
6410	61462	178213
6411	61471	178202
6412	61480	178192
6413	61490	178181
6414	61499	178172
6415	61509	178163
6416	61518	178152
6417	61528	178143
6418	61537	178131
6419	61546	178121
6420	61555	178109
6421	61564	178098
6422	61573	178086
6423	61583	178079
6424	61592	178068
6425	61602	178057
6426	61611	178046
6427	61620	178034
6428	61629	178023
6429	61640	178018
6430	61649	178007
6431	61658	177996
6432	61667	177986
6433	61677	177976
6434	61686	177964
6435	61695	177953
6436	61704	177942
6437	61713	177931
6438	61722	177920
6439	61731	177910
6440	61740	177898
6441	61749	177887
6442	61758	177876
6443	61768	177866
6444	61779	177861
6445	61790	177855
6446	61799	177844
6447	61808	177833
6448	61817	177822
6449	61826	177810
6450	61835	177798
6451	61844	177787
6452	61852	177775
6453	61861	177763
6454	61870	177752
6455	61879	177741
6456	61888	177729
6457	61897	177717
6458	61906	177705
6459	61915	177694
6460	61924	177684
6461	61933	177674
6462	61943	177664
6463	61952	177653
6464	61961	177641
6465	61970	177630
6466	61978	177617
6467	61988	177608
6468	61997	177597
6469	62007	177587
6470	62016	177576
6471	62025	177565
6472	62034	177554
6473	62041	177538
6474	62050	177525
6475	62059	177516
6476	62069	177505
6477	62077	177493
6478	62086	177480
6479	62095	177469
6480	62104	177458
6481	62113	177446
6482	62121	177435
6483	62130	177422
6484	62139	177411
6485	62147	177398
6486	62157	177388
6487	62166	177376
6488	62174	177364
6489	62183	177353
6490	62193	177344
6491	62203	177334
6492	62212	177324
6493	62221	177312
6494	62229	177299
6495	62238	177288
6496	62247	177276
6497	62256	177265
6498	62265	177254
6499	62274	177243
6500	62283	177231
6501	62292	177220
6502	62301	177208
6503	62310	177197
6504	62319	177185
6505	62327	177173
6506	62336	177162
6507	62345	177150
6508	62354	177140
6509	62363	177127
6510	62372	177115
6511	62380	177103
6512	62389	177091
6513	62398	177080
6514	62407	177068
6515	62416	177056
6516	62425	177045
6517	62434	177034
6518	62443	177023
6519	62452	177012
6520	62461	177001
6521	62470	176989
6522	62478	176977
6523	62489	176971
6524	62502	176969
6525	62516	176972
6526	62526	176963
6527	62535	176952
6528	62545	176944
6529	62553	176931
6530	62563	176923
6531	62572	176912
6532	62582	176904
6533	62592	176894
6534	62601	176884
6535	62610	176872
6536	62619	176860
6537	62628	176849
6538	62638	176841
6539	62647	176829
6540	62655	176817
6541	62664	176806
6542	62673	176795
6543	62682	176783
6544	62691	176771
6545	62700	176760
6546	62709	176748
6547	62717	176736
6548	62726	176723
6549	62734	176710
6550	62743	176699
6551	62753	176690
6552	62762	176679
6553	62774	176675
6554	62783	176665
6555	62792	176653
6556	62801	176642
6557	62810	176631
6558	62818	176618
6559	62827	176607
6560	62837	176598
6561	62846	176586
6562	62855	176575
6563	62864	176563
6564	62873	176554
6565	62883	176543
6566	62892	176532
6567	62900	176519
6568	62910	176510
6569	62919	176498
6570	62928	176487
6571	62937	176477
6572	62946	176466
6573	62955	176455
6574	62964	176444
6575	62973	176433
6576	62982	176421
6577	62991	176410
6578	63000	176399
6579	63009	176387
6580	63019	176379
6581	63028	176367
6582	63037	176358
6583	63046	176345
6584	63055	176335
6585	63065	176327
6586	63074	176314
6587	63083	176304
6588	63092	176292
6589	63102	176284
6590	63111	176272
6591	63119	176260
6592	63128	176249
6593	63137	176238
6594	63146	176225
6595	63155	176214
6596	63164	176204
6597	63173	176191
6598	63182	176181
6599	63194	176178
6600	63204	176168
6601	63212	176157
6602	63222	176146
6603	63231	176136
6604	63240	176125
6605	63251	176120
6606	63261	176110
6607	63270	176099
6608	63279	176088
6609	63287	176076
6610	63297	176066
6611	63306	176055
6612	63315	176045
6613	63325	176035
6614	63334	176024
6615	63343	176012
6616	63352	176003
6617	63361	175991
6618	63373	175989
6619	63383	175980
6620	63392	175969
6621	63402	175959
6622	63411	175948
6623	63420	175937
6624	63429	175926
6625	63438	175916
6626	63448	175906
6627	63457	175895
6628	63463	175877
6629	63473	175867
6630	63482	175857
6631	63491	175847
6632	63500	175835
6633	63509	175823
6634	63518	175811
6635	63526	175798
6636	63535	175787
6637	63544	175777
6638	63554	175769
6639	63563	175756
6640	63569	175738
6641	63579	175728
6642	63588	175718
6643	63598	175708
6644	63607	175697
6645	63615	175684
6646	63625	175674
6647	63634	175664
6648	63643	175652
6649	63651	175640
6650	63660	175629
6651	63669	175618
6652	63679	175607
6653	63688	175596
6654	63696	175584
6655	63706	175574
6656	63715	175563
6657	63723	175551
6658	63733	175542
6659	63742	175530
6660	63751	175519
6661	63760	175508
6662	63769	175497
6663	63778	175485
6664	63787	175474
6665	63796	175463
6666	63805	175452
6667	63814	175440
6668	63823	175430
6669	63832	175419
6670	63841	175409
6671	63850	175398
6672	63860	175388
6673	63869	175378
6674	63879	175368
6675	63888	175357
6676	63897	175346
6677	63905	175333
6678	63915	175323
6679	63923	175312
6680	63932	175301
6681	63942	175291
6682	63951	175279
6683	63960	175269
6684	63969	175258
6685	63979	175249
6686	63987	175236
6687	63996	175225
6688	64005	175214
6689	64017	175209
6690	64027	175202
6691	64036	175191
6692	64046	175181
6693	64055	175171
6694	64064	175160
6695	64074	175151
6696	64083	175140
6697	64092	175128
6698	64101	175117
6699	64110	175106
6700	64118	175094
6701	64127	175083
6702	64136	175072
6703	64145	175060
6704	64154	175048
6705	64163	175038
6706	64172	175027
6707	64184	175025
6708	64193	175014
6709	64205	175009
6710	64214	175000
6711	64223	174989
6712	64232	174978
6713	64242	174968
6714	64250	174955
6715	64259	174944
6716	64268	174932
6717	64278	174922
6718	64287	174911
6719	64296	174900
6720	64306	174892
6721	64315	174881
6722	64324	174870
6723	64333	174860
6724	64342	174848
6725	64351	174837
6726	64365	174840
6727	64373	174827
6728	64383	174817
6729	64392	174805
6730	64401	174795
6731	64410	174784
6732	64419	174773
6733	64428	174762
6734	64437	174751
6735	64454	174761
6736	64463	174751
6737	64472	174740
6738	64482	174730
6739	64490	174718
6740	64499	174707
6741	64509	174698
6742	64518	174686
6743	64527	174674
6744	64536	174665
6745	64546	174655
6746	64556	174647
6747	64565	174637
6748	64575	174627
6749	64584	174616
6750	64593	174607
6751	64602	174596
6752	64611	174585
6753	64622	174578
6754	64631	174567
6755	64640	174556
6756	64649	174544
6757	64658	174533
6758	64667	174522
6759	64676	174511
6760	64685	174501
6761	64695	174491
6762	64703	174479
6763	64714	174471
6764	64723	174461
6765	64732	174449
6766	64741	174440
6767	64756	174444
6768	64765	174433
6769	64774	174422
6770	64783	174411
6771	64793	174402
6772	64802	174391
6773	64811	174380
6774	64820	174370
6775	64829	174359
6776	64839	174349
6777	64848	174339
6778	64857	174328
6779	64867	174319
6780	64876	174309
6781	64886	174299
6782	64895	174289
6783	64904	174277
6784	64914	174268
6785	64923	174257
6786	64932	174246
6787	64939	174231
6788	64948	174220
6789	64958	174209
6790	64963	174190
6791	64972	174179
6792	64982	174170
6793	64991	174157
6794	65001	174149
6795	65010	174138
6796	65020	174129
6797	65029	174120
6798	65038	174107
6799	65047	174098
6800	65056	174087
6801	65065	174076
6802	65074	174064
6803	65083	174054
6804	65092	174043
6805	65102	174034
6806	65111	174022
6807	65120	174012
6808	65129	174001
6809	65138	173989
6810	65148	173980
6811	65157	173970
6812	65167	173960
6813	65178	173954
6814	65186	173942
6815	65195	173931
6816	65204	173920
6817	65214	173910
6818	65223	173900
6819	65232	173889
6820	65241	173878
6821	65251	173870
6822	65260	173859
6823	65270	173849
6824	65279	173839
6825	65288	173829
6826	65298	173819
6827	65307	173809
6828	65316	173799
6829	65325	173787
6830	65334	173776
6831	65343	173765
6832	65353	173755
6833	65361	173743
6834	65371	173733
6835	65381	173724
6836	65389	173713
6837	65399	173703
6838	65408	173693
6839	65418	173683
6840	65427	173673
6841	65437	173664
6842	65446	173654
6843	65455	173642
6844	65464	173630
6845	65473	173619
6846	65482	173609
6847	65491	173597
6848	65500	173586
6849	65509	173576
6850	65519	173566
6851	65528	173555
6852	65537	173544
6853	65546	173533
6854	65554	173521
6855	65564	173511
6856	65573	173501
6857	65583	173493
6858	65597	173496
6859	65606	173484
6860	65616	173476
6861	65625	173464
6862	65631	173445
6863	65641	173436
6864	65650	173426
6865	65659	173414
6866	65668	173403
6867	65677	173392
6868	65686	173381
6869	65694	173369
6870	65703	173357
6871	65712	173346
6872	65724	173342
6873	65733	173330
6874	65742	173320
6875	65750	173308
6876	65759	173296
6877	65768	173285
6878	65777	173274
6879	65786	173263
6880	65795	173252
6881	65804	173242
6882	65814	173232
6883	65823	173221
6884	65832	173211
6885	65842	173201
6886	65851	173191
6887	65860	173180
6888	65869	173169
6889	65878	173158
6890	65887	173147
6891	65896	173136
6892	65905	173125
6893	65914	173115
6894	65924	173105
6895	65933	173093
6896	65942	173082
6897	65951	173071
6898	65960	173061
6899	65969	173050
6900	65978	173040
6901	65987	173028
6902	65996	173017
6903	66006	173008
6904	66016	172999
6905	66024	172987
6906	66033	172975
6907	66042	172965
6908	66051	172953
6909	66060	172942
6910	66069	172931
6911	66078	172919
6912	66087	172908
6913	66094	172893
6914	66103	172883
6915	66112	172871
6916	66121	172861
6917	66131	172850
6918	66140	172839
6919	66149	172829
6920	66158	172818
6921	66170	172815
6922	66179	172803
6923	66188	172794
6924	66197	172782
6925	66206	172772
6926	66215	172761
6927	66225	172751
6928	66234	172741
6929	66243	172731
6930	66253	172720
6931	66262	172710
6932	66272	172701
6933	66289	172712
6934	66301	172709
6935	66312	172703
6936	66326	172703
6937	66334	172692
6938	66343	172681
6939	66352	172670
6940	66362	172661
6941	66371	172650
6942	66380	172638
6943	66389	172627
6944	66398	172616
6945	66408	172607
6946	66417	172596
6947	66426	172587
6948	66436	172577
6949	66445	172566
6950	66454	172555
6951	66463	172545
6952	66472	172534
6953	66482	172524
6954	66491	172514
6955	66500	172504
6956	66510	172495
6957	66519	172483
6958	66528	172472
6959	66537	172462
6960	66546	172451
6961	66555	172439
6962	66563	172427
6963	66572	172415
6964	66581	172405
6965	66591	172397
6966	66601	172388
6967	66611	172379
6968	66621	172370
6969	66630	172359
6970	66640	172351
6971	66649	172340
6972	66659	172330
6973	66667	172319
6974	66677	172309
6975	66687	172300
6976	66697	172291
6977	66704	172276
6978	66713	172265
6979	66722	172254
6980	66731	172244
6981	66741	172235
6982	66751	172226
6983	66760	172214
6984	66769	172205
6985	66778	172194
6986	66787	172183
6987	66796	172172
6988	66805	172161
6989	66814	172150
6990	66823	172139
6991	66832	172128
6992	66841	172117
6993	66850	172107
6994	66860	172097
6995	66869	172085
6996	66877	172074
6997	66887	172064
6998	66896	172054
6999	66905	172043
7000	66914	172031
7001	66923	172021
7002	66932	172010
7003	66941	171999
7004	66951	171990
7005	66960	171979
7006	66969	171969
7007	66979	171960
7008	66988	171948
7009	67000	171944
7010	67009	171934
7011	67019	171925
7012	67028	171915
7013	67037	171905
7014	67047	171894
7015	67056	171883
7016	67065	171874
7017	67074	171863
7018	67083	171852
7019	67093	171842
7020	67103	171833
7021	67112	171823
7022	67123	171818
7023	67136	171816
7024	67150	171820
7025	67162	171815
7026	67175	171815
7027	67188	171813
7028	67198	171806
7029	67210	171802
7030	67223	171802
7031	67233	171793
7032	67244	171787
7033	67257	171786
7034	67268	171780
7035	67278	171771
7036	67291	171772
7037	67302	171766
7038	67313	171759
7039	67326	171758
7040	67338	171755
7041	67349	171751
7042	67361	171745
7043	67373	171744
7044	67383	171735
7045	67392	171724
7046	67402	171715
7047	67411	171705
7048	67421	171694
7049	67429	171682
7050	67438	171670
7051	67448	171663
7052	67459	171656
7053	67468	171645
7054	67478	171636
7055	67486	171625
7056	67494	171610
7057	67503	171600
7058	67513	171590
7059	67522	171579
7060	67531	171568
7061	67540	171558
7062	67550	171548
7063	67559	171537
7064	67571	171536
7065	67584	171533
7066	67594	171524
7067	67607	171524
7068	67619	171522
7069	67631	171519
7070	67643	171513
7071	67655	171511
7072	67663	171498
7073	67673	171489
7074	67685	171484
7075	67696	171479
7076	67706	171472
7077	67719	171469
7078	67732	171469
7079	67746	171471
7080	67758	171468
7081	67771	171466
7082	67784	171465
7083	67793	171455
7084	67803	171445
7085	67812	171435
7086	67821	171424
7087	67830	171414
7088	67840	171404
7089	67848	171392
7090	67858	171382
7091	67866	171370
7092	67875	171358
7093	67884	171347
7094	67893	171336
7095	67902	171326
7096	67911	171315
7097	67921	171305
7098	67930	171296
7099	67940	171286
7100	67950	171277
7101	67959	171267
7102	67968	171257
7103	67977	171246
7104	67987	171236
7105	67996	171226
7106	68005	171215
7107	68015	171205
7108	68023	171192
7109	68033	171183
7110	68042	171173
7111	68051	171161
7112	68059	171149
7113	68068	171138
7114	68078	171128
7115	68086	171116
7116	68095	171105
7117	68104	171092
7118	68113	171081
7119	68123	171073
7120	68132	171064
7121	68142	171054
7122	68154	171052
7123	68165	171044
7124	68174	171033
7125	68183	171022
7126	68192	171011
7127	68201	171000
7128	68210	170989
7129	68219	170978
7130	68228	170967
7131	68237	170957
7132	68247	170947
7133	68256	170937
7134	68264	170924
7135	68273	170913
7136	68282	170902
7137	68292	170892
7138	68301	170882
7139	68310	170873
7140	68320	170862
7141	68329	170853
7142	68339	170843
7143	68348	170832
7144	68357	170823
7145	68366	170811
7146	68375	170800
7147	68385	170790
7148	68394	170780
7149	68402	170767
7150	68411	170756
7151	68420	170745
7152	68430	170735
7153	68439	170725
7154	68448	170715
7155	68458	170705
7156	68467	170695
7157	68476	170683
7158	68485	170672
7159	68494	170661
7160	68502	170649
7161	68511	170638
7162	68520	170627
7163	68530	170617
7164	68538	170605
7165	68547	170595
7166	68556	170583
7167	68565	170572
7168	68574	170561
7169	68583	170550
7170	68592	170540
7171	68602	170530
7172	68611	170520
7173	68621	170510
7174	68630	170499
7175	68639	170489
7176	68648	170478
7177	68658	170469
7178	68666	170456
7179	68675	170445
7180	68685	170435
7181	68694	170425
7182	68703	170413
7183	68712	170403
7184	68721	170391
7185	68730	170380
7186	68738	170369
7187	68747	170358
7188	68757	170348
7189	68766	170337
7190	68775	170326
7191	68784	170315
7192	68793	170305
7193	68802	170294
7194	68812	170284
7195	68821	170274
7196	68830	170265
7197	68839	170252
7198	68849	170243
7199	68858	170232
7200	68866	170220
7201	68876	170211
7202	68885	170200
7203	68894	170189
7204	68904	170180
7205	68912	170168
7206	68922	170158
7207	68930	170146
7208	68939	170135
7209	68948	170124
7210	68957	170113
7211	68967	170104
7212	68976	170092
7213	68985	170082
7214	68994	170072
7215	69004	170062
7216	69013	170051
7217	69022	170041
7218	69031	170030
7219	69040	170019
7220	69049	170009
7221	69059	169999
7222	69068	169989
7223	69078	169979
7224	69087	169969
7225	69097	169959
7226	69105	169948
7227	69115	169939
7228	69124	169929
7229	69134	169919
7230	69150	169924
7231	69158	169913
7232	69168	169904
7233	69178	169894
7234	69187	169883
7235	69195	169872
7236	69205	169862
7237	69214	169851
7238	69223	169841
7239	69233	169831
7240	69242	169820
7241	69251	169810
7242	69260	169799
7243	69270	169790
7244	69280	169781
7245	69288	169770
7246	69297	169758
7247	69307	169748
7248	69316	169737
7249	69325	169727
7250	69334	169717
7251	69343	169707
7252	69353	169697
7253	69362	169686
7254	69371	169676
7255	69381	169666
7256	69390	169655
7257	69399	169645
7258	69408	169633
7259	69418	169624
7260	69427	169614
7261	69436	169603
7262	69445	169592
7263	69453	169580
7264	69463	169570
7265	69472	169561
7266	69482	169550
7267	69490	169539
7268	69500	169529
7269	69509	169519
7270	69518	169508
7271	69528	169498
7272	69537	169488
7273	69546	169477
7274	69555	169466
7275	69564	169455
7276	69573	169444
7277	69582	169434
7278	69592	169425
7279	69601	169414
7280	69610	169402
7281	69619	169393
7282	69628	169381
7283	69637	169370
7284	69646	169360
7285	69655	169350
7286	69665	169339
7287	69674	169329
7288	69683	169319
7289	69692	169308
7290	69701	169297
7291	69707	169279
7292	69716	169268
7293	69725	169257
7294	69735	169249
7295	69745	169239
7296	69753	169227
7297	69763	169217
7298	69772	169206
7299	69781	169196
7300	69790	169186
7301	69799	169175
7302	69809	169165
7303	69818	169155
7304	69828	169146
7305	69837	169135
7306	69846	169124
7307	69855	169114
7308	69864	169104
7309	69874	169094
7310	69883	169084
7311	69892	169073
7312	69901	169061
7313	69911	169052
7314	69920	169043
7315	69930	169033
7316	69939	169021
7317	69948	169011
7318	69957	169001
7319	69966	168990
7320	69975	168980
7321	69985	168969
7322	69993	168958
7323	70003	168948
7324	70012	168938
7325	70022	168928
7326	70031	168918
7327	70040	168908
7328	70049	168896
7329	70058	168885
7330	70067	168874
7331	70076	168864
7332	70086	168855
7333	70092	168836
7334	70100	168824
7335	70109	168813
7336	70118	168802
7337	70129	168796
7338	70138	168785
7339	70148	168776
7340	70157	168766
7341	70167	168757
7342	70176	168745
7343	70185	168735
7344	70198	168734
7345	70207	168723
7346	70216	168711
7347	70225	168700
7348	70234	168690
7349	70244	168682
7350	70253	168670
7351	70261	168659
7352	70270	168647
7353	70279	168637
7354	70289	168627
7355	70299	168618
7356	70308	168608
7357	70317	168598
7358	70327	168589
7359	70336	168578
7360	70345	168567
7361	70354	168556
7362	70362	168544
7363	70371	168533
7364	70381	168522
7365	70390	168513
7366	70399	168502
7367	70408	168492
7368	70417	168480
7369	70427	168470
7370	70436	168460
7371	70446	168451
7372	70455	168440
7373	70465	168431
7374	70474	168421
7375	70483	168411
7376	70492	168400
7377	70498	168382
7378	70507	168372
7379	70517	168363
7380	70527	168354
7381	70536	168343
7382	70545	168333
7383	70555	168323
7384	70564	168312
7385	70573	168302
7386	70583	168293
7387	70592	168283
7388	70601	168272
7389	70610	168262
7390	70619	168251
7391	70628	168239
7392	70637	168228
7393	70646	168218
7394	70656	168209
7395	70665	168199
7396	70674	168188
7397	70684	168178
7398	70693	168167
7399	70703	168158
7400	70711	168147
7401	70720	168136
7402	70729	168125
7403	70738	168114
7404	70748	168104
7405	70756	168092
7406	70766	168082
7407	70774	168070
7408	70783	168060
7409	70792	168049
7410	70801	168038
7411	70811	168028
7412	70819	168017
7413	70828	168005
7414	70838	167996
7415	70847	167984
7416	70856	167974
7417	70865	167965
7418	70875	167954
7419	70884	167943
7420	70892	167932
7421	70901	167921
7422	70911	167911
7423	70919	167899
7424	70928	167888
7425	70937	167876
7426	70946	167866
7427	70955	167854
7428	70963	167843
7429	70973	167832
7430	70982	167822
7431	70991	167812
7432	71001	167802
7433	71009	167791
7434	71018	167779
7435	71028	167770
7436	71037	167760
7437	71047	167751
7438	71056	167741
7439	71066	167731
7440	71075	167720
7441	71084	167711
7442	71094	167701
7443	71103	167692
7444	71116	167690
7445	71131	167693
7446	71143	167688
7447	71154	167682
7448	71164	167674
7449	71176	167669
7450	71189	167670
7451	71202	167667
7452	71212	167659
7453	71226	167659
7454	71237	167654
7455	71249	167650
7456	71260	167645
7457	71274	167646
7458	71287	167643
7459	71297	167635
7460	71309	167631
7461	71322	167629
7462	71333	167622
7463	71346	167622
7464	71357	167616
7465	71369	167611
7466	71378	167601
7467	71388	167593
7468	71397	167582
7469	71407	167572
7470	71416	167562
7471	71425	167552
7472	71434	167541
7473	71443	167530
7474	71452	167518
7475	71461	167507
7476	71470	167497
7477	71480	167487
7478	71489	167477
7479	71498	167466
7480	71507	167456
7481	71516	167446
7482	71525	167434
7483	71534	167422
7484	71543	167412
7485	71552	167401
7486	71561	167390
7487	71571	167381
7488	71579	167370
7489	71589	167361
7490	71598	167350
7491	71608	167341
7492	71617	167331
7493	71627	167321
7494	71636	167310
7495	71645	167300
7496	71654	167288
7497	71663	167279
7498	71673	167269
7499	71682	167259
7500	71692	167250
7501	71703	167244
7502	71713	167235
7503	71722	167225
7504	71731	167215
7505	71741	167205
7506	71750	167194
7507	71759	167183
7508	71768	167172
7509	71777	167161
7510	71787	167152
7511	71796	167142
7512	71805	167132
7513	71814	167122
7514	71823	167110
7515	71832	167100
7516	71842	167091
7517	71851	167080
7518	71862	167073
7519	71872	167066
7520	71886	167065
7521	71898	167061
7522	71911	167060
7523	71925	167061
7524	71935	167051
7525	71945	167044
7526	71958	167042
7527	71971	167041
7528	71985	167042
7529	71997	167037
7530	72007	167029
7531	72018	167023
7532	72028	167015
7533	72043	167016
7534	72053	167008
7535	72066	167007
7536	72077	167002
7537	72088	166995
7538	72099	166989
7539	72110	166982
7540	72122	166979
7541	72132	166971
7542	72142	166961
7543	72151	166950
7544	72160	166939
7545	72169	166930
7546	72178	166917
7547	72187	166908
7548	72197	166897
7549	72205	166885
7550	72214	166874
7551	72223	166863
7552	72232	166852
7553	72242	166843
7554	72254	166839
7555	72263	166829
7556	72274	166823
7557	72286	166818
7558	72299	166818
7559	72311	166814
7560	72324	166812
7561	72334	166802
7562	72346	166799
7563	72359	166797
7564	72368	166788
7565	72382	166787
7566	72394	166783
7567	72405	166777
7568	72415	166769
7569	72428	166766
7570	72437	166756
7571	72449	166753
7572	72463	166753
7573	72473	166744
7574	72484	166739
7575	72497	166736
7576	72507	166727
7577	72516	166716
7578	72526	166708
7579	72535	166698
7580	72545	166688
7581	72554	166677
7582	72564	166669
7583	72573	166659
7584	72582	166647
7585	72591	166637
7586	72601	166628
7587	72609	166616
7588	72618	166605
7589	72627	166594
7590	72637	166584
7591	72646	166573
7592	72655	166564
7593	72664	166553
7594	72674	166543
7595	72683	166532
7596	72692	166522
7597	72703	166515
7598	72711	166503
7599	72720	166492
7600	72729	166480
7601	72738	166469
7602	72747	166458
